CustomerID,cluster,segment,recency,frequency,monetary,avg_basket_value,product_variety,country
16812,0,At-Risk Customer,361.0,1,479.35,479.35,15,United Kingdom
16813,1,Champion,9.0,10,1652.18,165.22,248,United Kingdom
16814,1,Champion,15.0,21,6416.7,305.56,122,United Kingdom
16816,1,Regular Customer,104.0,4,417.06,104.27,28,United Kingdom
16817,1,Champion,3.0,9,1604.75,178.31,73,United Kingdom
16818,1,Champion,11.0,11,3349.57,304.51,172,United Kingdom
16820,3,New / One-Time,96.0,1,497.61,497.61,26,United Kingdom
16823,0,At-Risk Customer,228.0,1,358.38,358.38,34,United Kingdom
16824,3,New / One-Time,16.0,2,460.64,230.32,23,United Kingdom
16825,3,New / One-Time,39.0,2,775.18,387.59,27,United Kingdom
16826,3,New / One-Time,52.0,1,341.7,341.7,22,United Kingdom
16828,3,New / One-Time,94.0,2,128.5,64.25,8,United Kingdom
16829,0,New / One-Time,157.0,1,197.22,197.22,11,United Kingdom
16830,3,New / One-Time,39.0,1,325.91,325.91,23,United Kingdom
16832,0,Regular Customer,185.0,3,199.15,66.38,11,United Kingdom
16833,1,Champion,2.0,4,1106.53,276.63,46,United Kingdom
16834,0,At-Risk Customer,228.0,1,413.46,413.46,24,United Kingdom
16835,3,New / One-Time,129.0,2,180.85,90.43,10,United Kingdom
16836,3,New / One-Time,40.0,2,251.87,125.94,11,United Kingdom
16837,1,Loyal Customer,32.0,11,3170.98,288.27,123,United Kingdom
16838,0,At-Risk Customer,198.0,2,588.85,294.43,24,United Kingdom
16839,1,Champion,9.0,34,16594.35,488.07,114,United Kingdom
16841,1,Regular Customer,37.0,6,1869.82,311.64,101,United Kingdom
16842,3,Regular Customer,101.0,3,1264.19,421.4,45,United Kingdom
16843,1,Loyal Customer,43.0,16,10196.57,637.29,226,United Kingdom
16846,3,New / One-Time,51.0,1,214.32,214.32,11,United Kingdom
16847,3,New / One-Time,44.0,1,193.44,193.44,12,United Kingdom
16848,3,New / One-Time,53.0,1,281.42,281.42,14,United Kingdom
16849,0,New / One-Time,187.0,1,124.57,124.57,8,United Kingdom
16850,0,At-Risk Customer,334.0,1,332.41,332.41,19,United Kingdom
16851,3,Regular Customer,5.0,3,342.45,114.15,17,United Kingdom
16852,3,New / One-Time,11.0,2,144.91,72.46,9,United Kingdom
16855,3,New / One-Time,24.0,2,328.4,164.2,19,United Kingdom
16856,3,New / One-Time,15.0,1,35.4,35.4,2,United Kingdom
16858,0,At-Risk Customer,369.0,1,375.69,375.69,9,United Kingdom
16859,3,At-Risk Customer,145.0,2,747.81,373.91,50,United Kingdom
16861,3,New / One-Time,60.0,2,173.76,86.88,6,United Kingdom
16863,1,New / One-Time,32.0,2,502.8,251.4,25,United Kingdom
16866,3,At-Risk Customer,141.0,3,207.74,69.25,10,United Kingdom
16869,3,Champion,23.0,4,817.12,204.28,113,United Kingdom
16871,1,Champion,23.0,6,2812.34,468.72,131,United Kingdom
16872,3,Regular Customer,78.0,3,680.02,226.67,5,United Kingdom
16873,1,Champion,5.0,6,7123.62,1187.27,179,United Kingdom
16875,1,Regular Customer,68.0,5,2095.53,419.11,93,United Kingdom
16877,1,Champion,13.0,6,846.62,141.1,111,United Kingdom
16878,3,New / One-Time,85.0,1,13.3,13.3,3,United Kingdom
16880,1,Regular Customer,31.0,7,1491.43,213.06,121,United Kingdom
16881,3,New / One-Time,67.0,1,432.0,432.0,1,United Kingdom
16882,1,Regular Customer,67.0,3,705.12,235.04,39,United Kingdom
16883,0,At-Risk Customer,188.0,2,272.48,136.24,33,United Kingdom
16884,3,New / One-Time,38.0,2,429.84,214.92,26,United Kingdom
16885,1,Regular Customer,16.0,3,450.41,150.14,82,United Kingdom
16887,3,New / One-Time,36.0,1,192.33,192.33,35,United Kingdom
16889,0,At-Risk Customer,195.0,3,1578.67,526.22,112,United Kingdom
16891,1,Champion,2.0,5,742.43,148.49,166,United Kingdom
16892,1,Champion,2.0,5,518.19,103.64,87,United Kingdom
16893,0,New / One-Time,367.0,1,145.93,145.93,44,United Kingdom
16895,3,New / One-Time,65.0,1,202.27,202.27,57,United Kingdom
16897,0,At-Risk Customer,300.0,2,289.78,144.89,37,United Kingdom
16898,1,Champion,27.0,3,501.03,167.01,150,United Kingdom
16899,1,Champion,8.0,6,1271.06,211.84,80,United Kingdom
16900,3,Champion,17.0,3,887.11,295.7,78,United Kingdom
16902,3,New / One-Time,117.0,1,1706.88,1706.88,43,United Kingdom
16903,3,New / One-Time,30.0,1,363.2,363.2,50,United Kingdom
16904,1,Champion,5.0,16,3653.75,228.36,387,United Kingdom
16905,1,Champion,6.0,7,3037.6,433.94,117,United Kingdom
16906,3,Regular Customer,82.0,4,559.59,139.9,74,United Kingdom
16907,1,Regular Customer,30.0,5,928.76,185.75,89,United Kingdom
16909,3,New / One-Time,73.0,1,379.14,379.14,18,United Kingdom
16910,1,Champion,5.0,8,1508.96,188.62,318,United Kingdom
16912,1,Champion,29.0,11,2555.58,232.33,88,United Kingdom
16913,0,New / One-Time,291.0,1,113.44,113.44,8,United Kingdom
16914,3,New / One-Time,37.0,1,183.76,183.76,25,United Kingdom
16915,1,Champion,10.0,6,621.68,103.61,46,United Kingdom
16916,1,Champion,24.0,2,562.41,281.21,129,United Kingdom
16917,0,At-Risk Customer,277.0,1,391.52,391.52,9,United Kingdom
16918,1,Regular Customer,50.0,6,1068.82,178.14,97,United Kingdom
16919,1,At-Risk Customer,157.0,11,2592.25,235.66,141,United Kingdom
16921,3,New / One-Time,62.0,1,154.18,154.18,50,United Kingdom
16923,1,Champion,13.0,19,7069.08,372.06,313,United Kingdom
16924,3,Champion,22.0,3,829.89,276.63,69,United Kingdom
16926,0,At-Risk Customer,372.0,1,230.25,230.25,14,United Kingdom
16927,3,Regular Customer,116.0,3,543.05,181.02,5,United Kingdom
16928,1,Regular Customer,81.0,17,2814.7,165.57,69,United Kingdom
16929,3,Champion,4.0,7,1295.39,185.06,51,United Kingdom
16930,3,Regular Customer,27.0,3,378.89,126.3,47,United Kingdom
16931,1,Champion,6.0,21,4554.87,216.9,448,United Kingdom
16932,3,New / One-Time,54.0,1,150.23,150.23,44,United Kingdom
16933,1,Champion,2.0,2,563.23,281.62,42,United Kingdom
16934,3,New / One-Time,55.0,2,931.03,465.52,59,United Kingdom
16936,3,New / One-Time,26.0,1,261.9,261.9,56,United Kingdom
16938,1,Champion,9.0,4,1878.43,469.61,212,United Kingdom
16940,1,Regular Customer,53.0,3,3049.88,1016.63,226,United Kingdom
16942,1,Champion,13.0,9,1904.99,211.67,159,United Kingdom
16943,0,At-Risk Customer,212.0,3,816.73,272.24,23,United Kingdom
16945,1,Champion,22.0,19,4345.5,228.71,137,United Kingdom
16947,0,At-Risk Customer,236.0,1,406.48,406.48,21,United Kingdom
16948,3,At-Risk Customer,139.0,3,435.02,145.01,15,United Kingdom
16949,1,Champion,4.0,6,1286.27,214.38,57,United Kingdom
16950,1,Regular Customer,57.0,3,1178.56,392.85,39,United Kingdom
16951,3,At-Risk Customer,135.0,3,1277.75,425.92,73,United Kingdom
16952,3,New / One-Time,110.0,2,167.61,83.81,16,United Kingdom
16953,3,New / One-Time,31.0,1,20.8,20.8,1,United Kingdom
16954,1,Champion,1.0,9,2085.08,231.68,40,United Kingdom
16955,0,At-Risk Customer,185.0,4,518.67,129.67,18,United Kingdom
16956,3,New / One-Time,18.0,1,308.74,308.74,16,United Kingdom
16957,0,At-Risk Customer,240.0,2,416.64,208.32,15,United Kingdom
16959,3,New / One-Time,88.0,1,117.35,117.35,7,United Kingdom
16960,1,Regular Customer,39.0,3,507.05,169.02,92,United Kingdom
16961,3,New / One-Time,117.0,1,234.17,234.17,14,United Kingdom
16963,0,New / One-Time,188.0,1,110.55,110.55,7,United Kingdom
16965,0,At-Risk Customer,227.0,1,201.19,201.19,26,United Kingdom
16966,1,Champion,9.0,7,2154.97,307.85,8,United Kingdom
16967,0,At-Risk Customer,190.0,1,319.02,319.02,21,United Kingdom
16968,3,New / One-Time,5.0,2,439.43,219.72,31,United Kingdom
16969,3,Regular Customer,40.0,3,650.41,216.8,42,United Kingdom
16971,3,New / One-Time,39.0,1,357.21,357.21,40,United Kingdom
16976,0,At-Risk Customer,268.0,1,251.52,251.52,2,United Kingdom
16978,3,New / One-Time,78.0,1,344.33,344.33,39,United Kingdom
16979,1,Champion,4.0,6,1852.0,308.67,64,United Kingdom
16980,0,At-Risk Customer,256.0,2,1028.46,514.23,71,United Kingdom
16982,3,New / One-Time,61.0,1,384.06,384.06,22,United Kingdom
16983,1,Champion,13.0,7,1905.87,272.27,112,United Kingdom
16984,1,New / One-Time,89.0,2,4459.52,2229.76,354,United Kingdom
16985,1,Champion,18.0,10,5464.12,546.41,62,United Kingdom
16986,3,New / One-Time,31.0,1,83.2,83.2,2,United Kingdom
16987,1,Champion,4.0,7,1616.8,230.97,74,United Kingdom
16988,3,New / One-Time,6.0,1,126.12,126.12,7,United Kingdom
16989,3,Champion,8.0,6,1133.25,188.88,7,United Kingdom
16990,0,New / One-Time,219.0,1,179.0,179.0,1,United Kingdom
16992,1,Champion,11.0,5,1614.31,322.86,84,United Kingdom
16996,1,Regular Customer,31.0,6,1456.96,242.83,13,United Kingdom
16997,0,At-Risk Customer,289.0,3,702.0,234.0,7,United Kingdom
16998,3,At-Risk Customer,150.0,4,295.0,73.75,1,United Kingdom
16999,3,New / One-Time,24.0,2,484.82,242.41,21,United Kingdom
17001,1,Champion,1.0,11,3989.57,362.69,75,United Kingdom
17002,3,Regular Customer,86.0,3,1493.73,497.91,41,United Kingdom
17004,3,New / One-Time,47.0,2,1312.14,656.07,38,United Kingdom
17006,3,Champion,5.0,4,781.78,195.44,37,United Kingdom
17007,1,Regular Customer,51.0,6,889.93,148.32,50,United Kingdom
17010,3,New / One-Time,19.0,1,195.36,195.36,11,United Kingdom
17011,3,New / One-Time,31.0,1,270.9,270.9,15,United Kingdom
17014,3,Champion,9.0,3,583.43,194.48,63,United Kingdom
17015,1,Champion,29.0,3,1838.61,612.87,182,United Kingdom
17017,1,Champion,3.0,20,8694.26,434.71,88,United Kingdom
17018,1,New / One-Time,41.0,2,920.1,460.05,15,United Kingdom
17019,1,Champion,12.0,4,1258.08,314.52,166,United Kingdom
17022,3,New / One-Time,32.0,1,71.0,71.0,7,United Kingdom
17024,3,Regular Customer,46.0,3,95.85,31.95,2,United Kingdom
17025,1,Regular Customer,61.0,3,357.77,119.26,8,United Kingdom
17026,0,New / One-Time,186.0,2,154.83,77.41,4,United Kingdom
17027,1,Regular Customer,79.0,6,877.56,146.26,110,United Kingdom
17029,3,New / One-Time,111.0,2,716.0,358.0,1,United Kingdom
17030,3,New / One-Time,64.0,1,146.87,146.87,11,United Kingdom
17031,3,New / One-Time,12.0,2,380.35,190.17,19,United Kingdom
17033,1,Regular Customer,87.0,3,1030.14,343.38,24,United Kingdom
17034,1,Champion,17.0,3,745.52,248.51,28,United Kingdom
17035,0,At-Risk Customer,246.0,2,433.53,216.77,27,United Kingdom
17037,3,New / One-Time,88.0,1,1267.32,1267.32,75,United Kingdom
17038,3,New / One-Time,31.0,1,112.4,112.4,22,United Kingdom
17040,3,At-Risk Customer,138.0,1,449.73,449.73,15,United Kingdom
17041,1,Champion,27.0,3,1071.49,357.16,59,United Kingdom
17042,1,Champion,3.0,5,1036.58,207.32,74,United Kingdom
17043,1,Regular Customer,33.0,4,1735.18,433.79,100,United Kingdom
17044,3,Champion,26.0,1,948.48,948.48,6,United Kingdom
17045,3,Regular Customer,114.0,3,339.44,113.15,20,United Kingdom
17046,0,At-Risk Customer,158.0,1,642.02,642.02,22,United Kingdom
17047,3,Regular Customer,86.0,3,1100.9,366.97,59,United Kingdom
17048,3,Regular Customer,118.0,3,925.35,308.45,41,United Kingdom
17049,1,Champion,3.0,9,5655.03,628.34,201,United Kingdom
17050,1,Regular Customer,97.0,6,3185.64,530.94,169,United Kingdom
17051,0,At-Risk Customer,195.0,1,240.89,240.89,40,United Kingdom
17052,3,New / One-Time,29.0,1,399.09,399.09,72,United Kingdom
17053,3,At-Risk Customer,131.0,1,498.48,498.48,13,United Kingdom
17054,1,Champion,29.0,5,1356.33,271.27,64,United Kingdom
17058,3,Regular Customer,82.0,3,1179.89,393.3,51,United Kingdom
17059,1,Regular Customer,30.0,5,3080.39,616.08,292,United Kingdom
17060,0,At-Risk Customer,267.0,1,234.24,234.24,5,United Kingdom
17061,1,Regular Customer,74.0,11,5232.23,475.66,57,United Kingdom
17062,0,At-Risk Customer,314.0,4,533.33,133.33,52,United Kingdom
17063,1,Champion,22.0,7,1461.14,208.73,66,United Kingdom
17064,1,Regular Customer,59.0,3,855.45,285.15,53,United Kingdom
17068,1,Champion,13.0,21,4552.14,216.77,116,United Kingdom
17069,1,Champion,29.0,9,2709.7,301.08,111,United Kingdom
17070,3,New / One-Time,115.0,1,304.24,304.24,62,United Kingdom
17071,1,Champion,29.0,9,2429.03,269.89,102,United Kingdom
17073,3,Champion,18.0,4,1446.09,361.52,142,United Kingdom
17075,1,Champion,18.0,4,834.12,208.53,62,United Kingdom
17076,1,Regular Customer,37.0,3,841.08,280.36,17,United Kingdom
17078,3,New / One-Time,37.0,2,378.2,189.1,28,United Kingdom
17079,3,New / One-Time,79.0,1,118.8,118.8,2,United Kingdom
17080,3,New / One-Time,23.0,2,287.62,143.81,8,United Kingdom
17081,3,New / One-Time,26.0,2,288.91,144.45,55,United Kingdom
17082,1,New / One-Time,34.0,2,2003.85,1001.93,75,United Kingdom
17083,3,Regular Customer,110.0,3,1405.78,468.59,24,United Kingdom
17084,3,New / One-Time,36.0,2,2747.99,1374.0,146,United Kingdom
17085,1,At-Risk Customer,124.0,5,1562.4,312.48,115,United Kingdom
17086,3,Champion,8.0,6,2050.08,341.68,76,United Kingdom
17088,1,Champion,29.0,4,1991.01,497.75,96,United Kingdom
17090,1,Champion,5.0,7,1974.65,282.09,45,United Kingdom
17091,1,Champion,3.0,9,3827.76,425.31,119,United Kingdom
17092,1,Regular Customer,51.0,4,1774.03,443.51,99,United Kingdom
17094,0,At-Risk Customer,323.0,1,302.0,302.0,14,United Kingdom
17095,1,Champion,23.0,3,1324.16,441.39,69,United Kingdom
17096,1,Champion,16.0,4,1022.13,255.53,46,United Kingdom
17097,1,Champion,3.0,8,954.42,119.3,153,Spain
17100,3,Champion,19.0,2,971.74,485.87,65,United Kingdom
17101,3,Champion,11.0,4,1621.73,405.43,28,United Kingdom
17102,0,New / One-Time,262.0,1,25.5,25.5,1,United Kingdom
17105,3,At-Risk Customer,160.0,2,665.78,332.89,80,United Kingdom
17107,1,Regular Customer,34.0,6,10797.48,1799.58,269,United Kingdom
17109,1,Regular Customer,30.0,6,881.29,146.88,107,United Kingdom
17110,0,New / One-Time,166.0,1,163.3,163.3,12,United Kingdom
17111,3,New / One-Time,48.0,1,231.61,231.61,29,United Kingdom
17114,1,Champion,6.0,8,801.12,100.14,85,United Kingdom
17115,3,Champion,9.0,3,837.5,279.17,33,United Kingdom
17117,0,New / One-Time,289.0,1,116.2,116.2,9,United Kingdom
17118,0,New / One-Time,318.0,1,157.02,157.02,10,United Kingdom
17119,3,Champion,4.0,2,606.91,303.46,35,United Kingdom
17120,0,At-Risk Customer,234.0,1,307.46,307.46,18,United Kingdom
17122,3,New / One-Time,120.0,1,138.32,138.32,7,United Kingdom
17123,0,At-Risk Customer,162.0,1,345.3,345.3,9,United Kingdom
17124,0,At-Risk Customer,186.0,1,294.24,294.24,31,United Kingdom
17125,3,New / One-Time,51.0,1,230.5,230.5,34,United Kingdom
17126,1,At-Risk Customer,153.0,5,989.45,197.89,187,United Kingdom
17128,0,New / One-Time,335.0,1,157.09,157.09,14,United Kingdom
17131,3,Champion,6.0,5,2463.17,492.63,78,United Kingdom
17133,1,Champion,16.0,7,4892.24,698.89,13,United Kingdom
17134,3,New / One-Time,107.0,2,413.2,206.6,21,United Kingdom
17135,1,Champion,17.0,7,1139.73,162.82,34,United Kingdom
17138,0,At-Risk Customer,276.0,1,380.5,380.5,24,United Kingdom
17139,1,Champion,16.0,12,10650.77,887.56,309,United Kingdom
17140,0,At-Risk Customer,248.0,1,454.12,454.12,16,United Kingdom
17142,0,At-Risk Customer,240.0,1,579.0,579.0,15,United Kingdom
17144,3,Champion,2.0,2,984.57,492.29,42,United Kingdom
17146,1,Regular Customer,106.0,3,749.78,249.93,33,United Kingdom
17147,1,Champion,23.0,4,1714.59,428.65,68,United Kingdom
17148,3,New / One-Time,52.0,1,124.88,124.88,9,United Kingdom
17152,0,At-Risk Customer,195.0,3,1689.5,563.17,9,United Kingdom
17153,3,New / One-Time,25.0,1,213.78,213.78,14,United Kingdom
17154,3,New / One-Time,76.0,1,329.34,329.34,23,United Kingdom
17155,3,New / One-Time,18.0,2,251.7,125.85,19,United Kingdom
17157,3,New / One-Time,8.0,2,319.0,159.5,11,United Kingdom
17158,1,Regular Customer,33.0,3,1266.97,422.32,53,United Kingdom
17159,3,Champion,22.0,3,1538.88,512.96,96,United Kingdom
17160,1,Regular Customer,32.0,6,3518.03,586.34,111,United Kingdom
17162,1,Champion,29.0,10,1715.46,171.55,81,United Kingdom
17163,3,New / One-Time,22.0,2,293.1,146.55,3,United Kingdom
17164,1,Regular Customer,33.0,7,2467.35,352.48,92,United Kingdom
17165,0,New / One-Time,285.0,1,158.68,158.68,10,United Kingdom
17166,3,New / One-Time,39.0,2,206.34,103.17,11,United Kingdom
17169,3,New / One-Time,58.0,2,835.78,417.89,51,United Kingdom
17171,0,At-Risk Customer,290.0,1,224.91,224.91,16,United Kingdom
17172,3,New / One-Time,79.0,1,317.76,317.76,15,United Kingdom
17173,3,Champion,6.0,8,3766.6,470.83,36,United Kingdom
17174,0,New / One-Time,218.0,1,59.9,59.9,4,United Kingdom
17175,1,Regular Customer,45.0,4,1443.69,360.92,42,United Kingdom
17176,0,At-Risk Customer,202.0,1,306.13,306.13,15,United Kingdom
17179,0,At-Risk Customer,179.0,3,711.79,237.26,56,United Kingdom
17180,1,Regular Customer,57.0,4,783.97,195.99,91,United Kingdom
17181,1,New / One-Time,58.0,2,239.92,119.96,23,United Kingdom
17183,3,Champion,8.0,6,3347.31,557.89,42,United Kingdom
17186,3,New / One-Time,47.0,2,144.0,72.0,1,United Kingdom
17187,0,At-Risk Customer,227.0,1,203.95,203.95,10,United Kingdom
17188,1,Champion,12.0,7,2474.23,353.46,71,United Kingdom
17189,1,New / One-Time,107.0,2,383.75,191.88,52,United Kingdom
17190,3,New / One-Time,59.0,2,444.74,222.37,19,United Kingdom
17191,1,Champion,29.0,7,2093.68,299.1,163,United Kingdom
17193,3,Regular Customer,36.0,7,1699.3,242.76,17,United Kingdom
17194,0,At-Risk Customer,274.0,2,262.62,131.31,26,United Kingdom
17197,3,New / One-Time,30.0,1,1013.01,1013.01,29,United Kingdom
17198,1,Champion,24.0,3,692.22,230.74,89,United Kingdom
17201,3,New / One-Time,54.0,1,289.78,289.78,38,United Kingdom
17203,3,Regular Customer,36.0,6,3560.08,593.35,116,United Kingdom
17204,0,At-Risk Customer,176.0,4,1564.56,391.14,44,United Kingdom
17205,3,New / One-Time,54.0,1,384.08,384.08,13,United Kingdom
17206,3,New / One-Time,54.0,1,204.24,204.24,7,United Kingdom
17211,1,Champion,27.0,8,2317.22,289.65,150,United Kingdom
17212,0,At-Risk Customer,254.0,1,226.85,226.85,4,United Kingdom
17213,1,Regular Customer,41.0,7,2781.23,397.32,85,United Kingdom
17214,1,Regular Customer,61.0,6,1059.12,176.52,79,United Kingdom
17217,0,New / One-Time,235.0,1,113.5,113.5,9,United Kingdom
17218,1,Champion,5.0,10,1951.97,195.2,146,United Kingdom
17219,3,New / One-Time,32.0,1,114.23,114.23,24,United Kingdom
17220,1,Champion,25.0,14,3187.55,227.68,303,United Kingdom
17221,3,New / One-Time,8.0,2,334.48,167.24,59,United Kingdom
17222,3,New / One-Time,66.0,1,328.65,328.65,27,United Kingdom
17223,0,At-Risk Customer,311.0,2,416.89,208.45,43,United Kingdom
17226,0,At-Risk Customer,309.0,1,393.49,393.49,21,United Kingdom
17227,1,Champion,19.0,6,939.32,156.55,28,United Kingdom
17228,1,Champion,16.0,8,1906.09,238.26,140,United Kingdom
17229,3,New / One-Time,97.0,2,318.76,159.38,39,United Kingdom
17230,0,At-Risk Customer,265.0,8,3638.41,454.8,51,United Kingdom
17231,1,Champion,13.0,10,3124.72,312.47,292,United Kingdom
17232,3,New / One-Time,3.0,2,417.77,208.89,30,United Kingdom
17233,3,New / One-Time,36.0,1,190.88,190.88,25,United Kingdom
17234,0,New / One-Time,183.0,1,149.89,149.89,14,United Kingdom
17235,1,Champion,26.0,2,550.06,275.03,24,United Kingdom
17236,1,Champion,13.0,6,916.13,152.69,88,United Kingdom
17237,3,New / One-Time,12.0,2,314.69,157.35,18,United Kingdom
17238,1,Champion,3.0,17,3719.1,218.77,297,United Kingdom
17239,0,At-Risk Customer,313.0,1,382.5,382.5,15,United Kingdom
17242,3,New / One-Time,109.0,2,1135.04,567.52,30,United Kingdom
17243,1,Champion,2.0,26,8540.05,328.46,180,United Kingdom
17244,3,New / One-Time,54.0,1,954.9,954.9,31,United Kingdom
17245,0,New / One-Time,205.0,1,171.45,171.45,9,United Kingdom
17247,3,New / One-Time,16.0,1,280.09,280.09,53,United Kingdom
17248,3,At-Risk Customer,121.0,1,318.65,318.65,68,United Kingdom
17250,1,New / One-Time,4.0,2,381.97,190.99,55,United Kingdom
17251,0,At-Risk Customer,363.0,1,269.83,269.83,37,United Kingdom
17252,3,New / One-Time,117.0,2,348.91,174.46,86,United Kingdom
17253,3,New / One-Time,19.0,1,178.26,178.26,18,United Kingdom
17254,3,New / One-Time,5.0,2,271.19,135.6,100,United Kingdom
17255,1,New / One-Time,41.0,2,291.48,145.74,69,United Kingdom
17256,3,New / One-Time,108.0,2,240.0,120.0,12,United Kingdom
17259,1,At-Risk Customer,149.0,2,581.23,290.62,104,United Kingdom
17262,1,Regular Customer,53.0,5,1253.36,250.67,9,United Kingdom
17263,0,New / One-Time,209.0,1,63.44,63.44,23,United Kingdom
17265,3,At-Risk Customer,139.0,2,550.01,275.01,106,United Kingdom
17266,3,Regular Customer,3.0,3,296.58,98.86,60,United Kingdom
17267,3,At-Risk Customer,128.0,2,317.2,158.6,37,United Kingdom
17268,3,Regular Customer,108.0,4,763.64,190.91,3,United Kingdom
17272,1,Regular Customer,43.0,4,2148.63,537.16,70,United Kingdom
17274,3,New / One-Time,36.0,1,107.82,107.82,24,United Kingdom
17277,0,At-Risk Customer,228.0,2,1065.35,532.68,67,United Kingdom
17278,0,At-Risk Customer,242.0,1,246.04,246.04,15,United Kingdom
17279,3,New / One-Time,58.0,1,187.83,187.83,8,United Kingdom
17282,3,At-Risk Customer,131.0,3,1685.46,561.82,79,United Kingdom
17284,1,Regular Customer,61.0,6,1647.48,274.58,229,United Kingdom
17286,3,New / One-Time,22.0,1,151.37,151.37,44,United Kingdom
17287,1,Champion,27.0,7,1049.06,149.87,88,United Kingdom
17288,1,Champion,10.0,7,1417.63,202.52,118,United Kingdom
17289,3,Regular Customer,32.0,3,931.02,310.34,86,United Kingdom
17290,3,Champion,4.0,2,513.01,256.51,92,United Kingdom
17291,0,At-Risk Customer,309.0,1,550.8,550.8,1,United Kingdom
17293,1,Champion,9.0,9,1854.06,206.01,93,United Kingdom
17295,3,Champion,29.0,3,547.0,182.33,53,United Kingdom
17297,3,New / One-Time,18.0,1,128.18,128.18,49,United Kingdom
17298,3,New / One-Time,102.0,2,498.42,249.21,30,United Kingdom
17299,3,Champion,12.0,4,656.61,164.15,50,United Kingdom
17301,3,New / One-Time,22.0,1,163.24,163.24,59,United Kingdom
17302,1,Champion,15.0,5,1135.63,227.13,68,United Kingdom
17303,0,At-Risk Customer,362.0,1,250.04,250.04,53,United Kingdom
17306,1,Champion,11.0,18,8307.31,461.52,13,United Kingdom
17309,3,New / One-Time,96.0,1,82.75,82.75,11,United Kingdom
17311,1,New / One-Time,79.0,2,1384.85,692.43,55,United Kingdom
17312,3,At-Risk Customer,139.0,3,644.3,214.77,11,United Kingdom
17313,3,New / One-Time,32.0,1,2328.84,2328.84,24,United Kingdom
17314,1,Champion,25.0,8,2527.92,315.99,120,United Kingdom
17315,1,Champion,2.0,38,6281.23,165.3,256,United Kingdom
17317,3,Regular Customer,47.0,3,2600.34,866.78,8,United Kingdom
17320,1,Regular Customer,101.0,3,1200.62,400.21,57,United Kingdom
17321,3,Champion,9.0,2,657.16,328.58,94,United Kingdom
17323,1,Champion,16.0,7,906.52,129.5,125,United Kingdom
17324,1,Champion,18.0,4,986.48,246.62,43,United Kingdom
17325,0,New / One-Time,281.0,1,96.8,96.8,6,United Kingdom
17329,1,Champion,15.0,2,523.11,261.56,29,United Kingdom
17330,3,New / One-Time,23.0,2,363.9,181.95,5,United Kingdom
17331,3,New / One-Time,124.0,1,175.2,175.2,1,United Kingdom
17333,3,New / One-Time,86.0,1,494.25,494.25,28,United Kingdom
17334,0,At-Risk Customer,303.0,2,307.02,153.51,11,United Kingdom
17337,1,At-Risk Customer,152.0,4,1981.06,495.26,421,United Kingdom
17338,1,Champion,18.0,8,6493.54,811.69,389,United Kingdom
17339,3,New / One-Time,95.0,2,243.36,121.68,9,United Kingdom
17340,1,Loyal Customer,30.0,11,12353.29,1123.03,229,United Kingdom
17341,1,At-Risk Customer,157.0,3,682.29,227.43,147,United Kingdom
17343,0,New / One-Time,356.0,1,193.64,193.64,17,United Kingdom
17344,3,New / One-Time,47.0,1,157.62,157.62,31,United Kingdom
17345,3,Champion,16.0,4,519.69,129.92,70,United Kingdom
17346,1,Champion,4.0,15,2622.88,174.86,299,United Kingdom
17347,3,New / One-Time,87.0,1,228.96,228.96,1,United Kingdom
17348,1,Champion,15.0,5,1156.6,231.32,180,United Kingdom
17349,0,New / One-Time,180.0,1,98.25,98.25,8,United Kingdom
17350,3,Champion,9.0,4,1281.32,320.33,66,United Kingdom
17351,3,Regular Customer,37.0,3,587.15,195.72,22,United Kingdom
17353,3,At-Risk Customer,130.0,2,1740.0,870.0,5,United Kingdom
17354,3,New / One-Time,51.0,1,1393.06,1393.06,15,United Kingdom
17356,0,New / One-Time,312.0,1,178.22,178.22,19,United Kingdom
17357,3,New / One-Time,25.0,2,384.39,192.2,41,United Kingdom
17358,0,At-Risk Customer,304.0,2,360.81,180.41,55,United Kingdom
17359,3,New / One-Time,12.0,1,127.86,127.86,13,United Kingdom
17360,1,Champion,18.0,3,568.24,189.41,113,United Kingdom
17361,3,Regular Customer,50.0,3,488.2,162.73,26,United Kingdom
17362,0,At-Risk Customer,240.0,2,312.23,156.11,30,United Kingdom
17364,1,Champion,1.0,11,4462.68,405.7,288,United Kingdom
17365,1,Champion,13.0,8,4767.36,595.92,278,United Kingdom
17367,0,New / One-Time,239.0,1,167.55,167.55,33,United Kingdom
17368,1,Champion,24.0,8,1878.87,234.86,93,United Kingdom
17370,3,Regular Customer,73.0,4,446.18,111.54,31,United Kingdom
17371,1,Regular Customer,18.0,3,418.4,139.47,83,United Kingdom
17372,1,Regular Customer,41.0,8,1337.18,167.15,215,United Kingdom
17373,1,Regular Customer,41.0,4,646.92,161.73,47,United Kingdom
17374,0,At-Risk Customer,219.0,2,495.77,247.89,24,United Kingdom
17375,0,At-Risk Customer,200.0,3,400.1,133.37,63,United Kingdom
17376,3,New / One-Time,71.0,2,203.2,101.6,23,United Kingdom
17377,1,Champion,24.0,20,4058.32,202.92,190,United Kingdom
17379,3,New / One-Time,12.0,1,389.72,389.72,71,United Kingdom
17381,1,Champion,9.0,29,18991.61,654.88,39,United Kingdom
17382,3,New / One-Time,66.0,1,65.4,65.4,2,United Kingdom
17383,3,New / One-Time,5.0,1,193.39,193.39,49,United Kingdom
